,SO16 6YD,SO43 7NG,SO19 9AN,SO19 9AL,SO30 3PY,BH25 5JP,SO16 4AH,SO16 2JA,SO18 3RA,SO51 8EN,SO32 2UG,SO42 7RY,SO16 4NZ,SO31 8ES,SO30 4FQ,SO18 5TS,SO41 0PG,SO40 8WU,SO15 5AL,SO14 1LT,SO40 3PY,SO17 1BJ,SO16 4XE,BH24 1SD,SO15 2HQ,SO45 6AW,SO18 6TG,SO16 5ST,SO14 6UX,SO51 8ED,SO15 3FH,BH25 7EN,SO41 8QD,SO45 1XA,SO31 4NQ,SO16 3BD,SO41 9ND,SP6 1RS,SO45 4JA,SO15 5DD,SO16 8HY,SO43 7EW,SO40 4UZ,SO17 1PJ,SO14 0YG,SO52 9EP,SO50 9AG,SO19 4AA,SO15 5RP,SO15 3UA,SO19 9RL,SO19 6DJ,SO51 7QN,SO15 5SY,SO45 4ZD,SO41 9GJ,BH24 1JY,BH25 6EN,SO41 6BA,SO19 9GH,SO40 3ZN,SO18 1HZ,SO53 2ZH,SO50 8AU,SO17 2GD,SO45 5WX,SO32 1GR,SO18 2PA,SO50 4QP,SO23 8AD,SO21 1QY,SO53 4ST,SO22 6EL,SO41 3RA,SO53 2LH,SO18 6BT,BH23 8AD
SO32 2UG,13.604883917232883,26.379364909824073,8.454983960219298,8.565604898507432,4.777215372359464,38.46157486096503,15.245384142401111,9.318652271446762,6.967996304483146,21.51345219213331,0.0,28.714832921392112,14.399172794259366,4.80954931271344,2.0445347062575054,4.830265393748449,36.783538751889765,20.06757377660257,12.182867013630862,10.357873739847594,18.093381755218495,10.642238363661882,14.547778669626894,42.51256517265732,11.060102360716128,12.31022247363225,7.076100534731018,13.28594891159359,10.544683769747632,20.968674792700032,12.331929457644843,39.55088735786526,29.909617448967893,15.209735240101395,6.734032923765138,9.981695698181156,30.970827678802017,43.645460740514544,14.512472187239227,11.830979769884129,15.060773750235796,25.988357368992062,15.007797511415262,10.952724967596984,10.244327282319222,15.776945511636583,10.00500544468659,7.583509702448887,13.071436107126422,12.954748503190446,8.508227478403928,5.680738520658893,20.53643159333467,13.304557843299673,13.04164317108149,30.8209148357125,44.25026707493867,38.44590968913549,33.012054681485395,8.713408411840096,17.99599733112533,8.240073243464689,13.235711869025083,7.361856123550795,9.729162768893612,13.209193562045968,7.584751082171989,7.836103918566971,11.068582280444616,19.99248613323529,14.365417004469219,13.600313461450536,21.962783412661434,30.941847026403533,12.673484667435307,6.68745015408614,42.82691774822731
SO42 7RY,19.82239819440582,8.583889775073791,20.497915152782383,20.41410921972532,25.951836049210314,10.284159331552177,17.502277500753337,23.63660797670678,24.608283627153213,24.085468719254507,28.714832921392112,0.0,18.05583588966509,24.12258048884262,26.914913461007384,24.556219737917367,12.250223746800879,14.60598044707353,19.252154401301674,19.408380996413815,15.763957334129735,22.02862115770134,18.317870050323513,17.111990990475395,19.642582228719817,16.410207934652632,22.87099162764412,20.964095106962912,20.66421249113779,24.416065863111996,18.56451858351194,11.619919494385977,6.699313665775467,17.137489157910032,22.613612438121,23.01035332139193,8.126033533317973,23.634204914567945,14.462190328225836,19.15704225068797,19.983956759428732,7.639404177372868,14.808683924937233,21.379580001866373,20.025014655414505,24.442756680416615,28.101610729473126,22.20080134860477,18.812310138644808,18.474650974524053,20.48611264497821,23.38321604560943,24.87135242733471,19.018955436517004,15.862552460028642,7.767579025653282,18.33479116580492,10.35553180186034,4.817490342464777,20.0327092720413,15.938107412524605,22.601702915693014,27.890388001368557,30.098940675689285,21.453430915027276,15.683535606050366,35.983743856822855,23.401457126757926,28.405964743892476,39.94296336865692,35.11373523111433,26.35500245715647,40.07865281955909,8.202206188747644,28.711335606727513,23.078897275400053,14.235988012779135
SO16 4NZ,1.7709170168371895,12.90449900560305,7.064336221021655,6.930664421008824,10.014809075779596,28.331583760779854,0.8529998369244508,6.169382515796558,7.977194968229209,10.138576144003455,14.399172794259366,18.05583588966509,0.0,11.677126777456149,12.360628623466233,9.581446638826897,29.111114816150383,5.73833799315679,2.2242208512677735,4.602067887462658,3.7283537083300917,4.424791005526042,0.4331077301040652,28.82096880334315,3.4237301157167415,7.782480600457232,7.326554455624986,2.9228570544125763,3.8672083915535165,9.96629985948426,2.3238875245505377,29.675534788705068,22.03583424268003,14.963183076544192,11.70950126158192,5.424545928285381,23.49210747685335,29.25267297680061,9.666242058100186,2.6557121427138877,2.571843582812185,12.833785565304183,4.106436845336308,3.84742025514952,4.305593640272916,7.148586292582339,10.18696084032799,6.869872075320559,1.3279792698791155,1.558141421828135,6.932907849274144,8.96512126459145,9.97822544637636,1.172373475795589,9.167822382772421,23.213008920612353,30.636592041714984,28.40976801368895,22.86199944270356,7.769065600340996,3.61595451996612,6.227952833971872,9.881102694269952,12.76561369126739,4.721879104421598,9.133111647925517,20.12912949115879,6.812252308981596,10.386894175752728,21.956537442268427,17.06572507748219,8.413533385769933,22.310726081741468,23.508608477399846,10.662192471239898,7.724755581162249,30.917333436061266
SO31 8ES,11.432968784254934,22.502057122913822,4.725616383605152,4.859697060102237,5.254700328833476,33.73777793637947,12.455226864341055,8.454916175048178,6.4916686339585254,20.44940491885866,4.80954931271344,24.12258048884262,11.677126777456149,0.0,3.5999630837952132,3.5979013794835706,31.974182225371003,16.953460850043086,9.524598417765803,7.119982934838881,15.1102409322688,9.06593638832834,11.94189436457335,38.54082153568113,8.283772885878538,7.747755129832068,5.084052770153504,11.519667446372054,8.20471437745603,20.021009753800723,9.377357992097377,34.80372063451173,25.10732070335445,10.5910636285275,2.0212164345304426,8.838244583021394,26.161762715477384,40.43924570117692,9.77503840775881,9.030863113079786,13.068971232565719,21.99602172194342,11.182046114813199,9.092466472319419,7.395627103747909,15.181905700213804,11.267507308189453,5.180378786795458,10.410994359505944,10.121863325295793,4.835941277119095,3.172825649996963,19.729477958765557,10.773704700586983,8.316543081277603,26.012962914210984,40.22806272979378,33.71468138422013,28.320160363366206,4.497038852469595,15.048813153477866,6.503338875045051,13.989970103821905,10.047687240207692,7.639156918191066,8.489541773678154,12.390706112203588,6.598926824386298,12.301821968702235,23.069634115583437,17.278405084088096,13.78202873405605,24.690657957788623,26.13257662746114,13.791492270725504,4.693985698894377,38.30724463492552
SO30 4FQ,11.600930621390786,24.368949327485065,6.512266050589185,6.615984916477027,3.01104784807453,36.76355765292772,13.205634520292612,7.453203237591656,5.1070905584656865,19.7270006302826,2.0445347062575054,26.914913461007384,12.360628623466233,3.5999630837952132,0.0,2.785992974156083,35.332029057756486,18.023421484743167,10.142290425156173,8.32860294088841,16.05066546863019,8.682379015288364,12.514896609617354,40.505173509229614,9.015717916373099,10.561410319078156,5.0349531673546855,11.326485198551838,8.511909914847763,19.205560575232496,10.287487688493655,37.8829863960253,28.37983996758654,14.186438540704538,5.6206247716621425,8.078249533786865,29.4925974511341,41.60322707402361,12.891080171018688,9.786896423937288,13.083814476064163,23.994877020631687,13.013309958447834,8.96180759964268,8.20041463409321,14.063423663756884,8.802626992777077,5.5391602032053875,11.03268036423132,10.911174748209989,6.554091221756409,3.6770330034750973,18.803704464741916,11.272393348006872,11.417245878775786,29.327673691434867,42.24971346733549,36.75712559116961,31.284780957001466,6.88285269011372,15.954101800553339,6.2283659553406965,11.89806360213394,6.8047815570245245,7.706411018169138,11.576899847020481,9.12506219508719,5.872291323415398,9.877195692634102,19.794936106704274,14.041993608,12.077350122419933,21.573722746826395,29.46811940408804,11.463826331315236,4.643851786035967,40.97166557740491
SO18 5TS,8.88433419566837,21.652953802008852,4.065026870972414,4.1437595132162865,1.8870168787945225,34.54648283597239,10.424494468050336,5.097301033967047,2.9387770031906015,17.35119558622688,4.830265393748449,24.556219737917367,9.581446638826897,3.5979013794835706,2.785992974156083,0.0,33.4990510924607,15.237426667471826,7.360560379809503,5.594201942638372,13.265618254755442,6.0763151585360315,9.74474742449152,37.789111848614084,6.229842026979798,8.43812189759086,2.255886961277704,8.69666912247669,5.745913458053702,16.870644481353587,7.503399036578731,35.710754891390565,26.451134856699294,13.237170698152461,5.187324329024883,5.612253418935623,27.639788767785067,38.81835926303342,10.958238464037917,7.000910838264673,10.412493388893614,21.310024692657546,10.345301556723447,6.2841837370541125,5.419417640016414,11.858422272958544,7.6971491020067715,2.756971151991058,8.253566734789485,8.125465387805791,4.070794853976314,1.2407509967573573,16.521039679806112,8.504324270539675,9.515901674918988,27.452155274755686,39.54480833355552,34.55448491775917,29.032992216002732,4.726524916938492,13.169933038991372,3.527878526439293,10.39734069294802,6.94387874443997,4.964879096662745,9.65593501507569,11.451944357764889,3.323142131449009,8.719127083328738,19.80565023078745,14.016891297873602,10.248857801755088,21.290775210530054,27.622434373132563,10.196010599469064,1.8586661857227376,38.50197182139386
SO41 0PG,30.861450941068163,20.781116341845156,29.56672762750354,29.522559180146782,35.19111257998723,7.177701958550377,28.716765707856567,33.926453713298486,34.346683356224666,36.20273071015772,36.783538751889765,12.250223746800879,29.111114816150383,31.974182225371003,35.332029057756486,33.4990510924607,0.0,26.57440136383675,29.815256706557985,29.23414096547939,27.46490608894198,32.52139704269583,29.443739098117774,23.15702368213892,29.877761721961754,25.09552372224862,32.314538059920025,32.01393153984479,30.933959995215872,36.49185945812999,29.035655756463076,6.694931076657449,7.148514607242127,22.222138926065664,30.09047192803225,33.42008646985412,5.860136183918517,32.24186044775121,22.541356344602605,29.575184327716663,31.34682029508952,19.876302443016346,25.300938883789343,31.885995017531993,30.019831795848006,35.97186989142635,38.57576114629066,31.660176813314415,29.587208086120864,29.152962474451204,29.60317934219564,32.25890267617897,36.907059561936464,29.89293776261731,23.992877337354223,6.062743081338488,23.464506662838478,6.886139094869487,8.338919248404606,28.774685813750008,27.632186917296792,32.44080871164589,38.94770366427393,39.90508859379571,31.591673920737847,23.84776289800064,44.36314700081536,33.244653515472876,39.06675958493767,50.9888677805132,45.7766520905744,37.521543665813944,51.421308148841725,5.876601045652897,39.63858003926779,32.40938788856576,14.657163019637489
SO40 8WU,7.017482116889184,7.728578649596184,12.228105628354676,12.09385671106989,15.751860012062828,24.55430508847752,4.886842716194161,11.788613406177774,13.707769053763828,9.70145448476135,20.06757377660257,14.60598044707353,5.73833799315679,16.953460850043086,18.023421484743167,15.237426667471826,26.57440136383675,0.0,7.907520086753474,9.883180064101353,2.0157044548205767,10.062254912150982,5.689150224786076,23.22495487485329,9.008142668122492,11.18285959978095,12.99643965483649,7.89545129001226,9.590185247718575,9.938009267324725,7.747406285352381,25.98149187077998,19.886106851795592,17.526746409375438,16.607526681234607,11.02499145031648,21.427943023119308,23.59243634832404,11.933324257405047,8.236595565962139,6.311744986311841,7.958929173193751,6.381935378152664,9.533869437305329,9.840358563663404,10.139877039050356,15.306318768590723,12.489505178600194,7.044142103759758,7.114561480311633,12.117909618080192,14.51274189285527,10.333823319652906,6.897211988816879,12.137901574892512,21.103258730170946,25.062815643736947,24.679385092936215,19.34665181455251,12.648088746647234,2.14595228572516,11.958459225151042,14.14022365292796,18.26084345175179,10.455079586791753,12.025700506950628,25.841349528746488,12.55030719215845,15.266157316360706,25.877757457053846,21.623249143773368,12.513289989421613,25.730749821666944,21.46729673533034,15.119959028395467,13.380352065913918,26.136835444955725
SO15 5AL,2.169004498717419,14.793300342022736,5.025086088277027,4.896043666149186,7.869285401128573,29.527993301940324,3.0639614444741934,4.421490036519093,5.917608853307446,11.585982677057684,12.182867013630862,19.252154401301674,2.2242208512677735,9.524598417765803,10.142290425156173,7.360560379809503,29.815256706557985,7.907520086753474,0.0,2.610550925245871,5.915920022877676,2.7770981385568105,2.4309154422714934,30.827660299252543,1.242315475034972,6.730522533599909,5.107336414757504,2.884325128658786,1.6985247785230415,11.305137030689423,0.8167938741954456,30.829171301619823,22.679876755028882,13.909963870037437,9.702150740282146,3.7617771762015995,24.080755826758274,31.46344231640959,9.019095203104419,0.5728613005323406,3.797115280184579,14.623333800146101,4.533550471906687,2.1277869839162746,2.1292582748616176,7.552834167760923,8.869384459518937,4.645947404258203,0.9020295708846515,0.8515669316125076,4.88590781595467,6.747784664501397,11.19612740531551,1.2565763230803146,8.216252569632104,23.823171473263177,32.62656338769906,29.586992090417485,24.00881126670469,5.864454180224739,5.814627038757169,4.065469744172436,9.25356279507176,11.021592362947732,2.5796034034718325,8.22372937924484,18.073831857010212,4.711254594132485,9.268044054896869,21.193136659540798,15.99741937351316,8.004206564903338,21.808959372767397,24.08832064258197,9.85205267327654,5.5027935032648,32.5137389039236
SO14 1LT,4.754843878636485,16.05877515789388,2.4623782583070892,2.328932723824661,6.639054134820961,29.577882397469583,5.349452964155735,4.820474134669821,5.216892316348163,14.168704168507405,10.357873739847594,19.408380996413815,4.602067887462658,7.119982934838881,8.32860294088841,5.594201942638372,29.23414096547939,9.883180064101353,2.610550925245871,0.0,8.000569477909286,3.8692207678063912,4.9081635220449025,32.19491810139834,1.468297779636848,4.7947180143520125,3.5495087370486402,5.274790764570083,2.1566972778212072,13.86510551022796,2.2791310396428384,30.812679297873167,22.09087121919029,11.71895537304484,7.122964740375631,4.492229917284055,23.410504490886442,33.45210016558151,7.364999585716172,2.0487138596366643,6.401371895574096,15.725866952771552,4.8033332604421055,3.412450894645442,0.9081591488377222,9.800784956365518,9.465010730303407,2.9072154423868497,3.4166928073002216,3.0471570929257665,2.3309946233490217,4.6934202715770255,13.723621100100935,3.8453910470162436,6.28329618437532,23.181040818890438,33.95126051178143,29.610427819410802,24.037945153678002,3.25408513649708,7.934209872871803,3.2339521799104958,10.657248412989153,10.76890396510429,2.4795010936577695,6.335020157357362,16.903512049975113,4.04303316386618,10.113061940357484,22.161964388254802,16.674076565481148,9.675729738736884,23.057822777069312,23.40747443305836,11.035520982626489,3.8378101470312527,33.130194997883564
SO40 3PY,5.026536955837775,9.52574664583016,10.396973606859012,10.26188448313581,13.743111997825897,25.890420970006495,2.8756216171003866,9.78191114987126,11.69258610797516,9.346686072136318,18.093381755218495,15.763957334129735,3.7283537083300917,15.1102409322688,16.05066546863019,13.265618254755442,27.46490608894198,2.0157044548205767,5.915920022877676,8.000569477909286,0.0,8.05154831947447,3.6737790878450114,25.207838649153153,7.045044441733393,9.835819452429796,11.017727451209767,5.952661796394007,7.589098876299833,9.441825996764162,5.806798375060408,27.291473165963144,20.598112404935314,16.552952163609707,14.881664166504656,9.019764434161132,22.11942535683735,25.55270675269549,10.95865424620853,6.269659102042756,4.480809575046234,9.6276279758229,5.085699607145742,7.518928766334349,7.894040749285662,8.68908367015949,13.404068044233767,10.527000891763773,5.042168761623181,5.141694447796353,10.280039648810293,12.57703599815024,9.715684110524045,4.883012262832674,10.945598444599895,21.80928605586915,27.039347276225328,25.998707143312263,20.5639853739096,10.900716398219053,0.17584935424418402,9.954476861156135,12.437023911905744,16.282558983044794,8.449284508873623,10.854807024160557,23.82624487746531,10.53802086832627,13.41927620160593,24.33453416732377,19.885050888759046,10.830338570314508,24.337140817227432,22.150662785027237,13.375261091075853,11.407045995122605,27.841037238104228
SO17 1BJ,3.1003963063441917,17.32457424779122,5.486149512915537,5.395531273581474,5.958219726652191,32.30506235603648,5.2368754665569766,1.7446011462380602,3.776647044013228,11.386248517570554,10.642238363661882,22.02862115770134,4.424791005526042,9.06593638832834,8.682379015288364,6.0763151585360315,32.52139704269583,10.062254912150982,2.7770981385568105,3.8692207678063912,8.05154831947447,0.0,4.388393617777081,33.23210109365677,2.7275674875658344,8.652523614535992,4.009159026414003,2.6448704195673045,1.7347232207303829,10.955802110574263,3.504386820207496,33.60586352415507,25.377813588326987,15.547531860029988,9.815684891572138,1.010777962369505,26.759440313482735,33.32150736982961,11.17565575912783,2.947239642089353,4.425889565457644,17.22687810678894,7.290789851012541,0.6493631100671305,2.9629529419064577,6.284676553828169,6.0991208486865265,3.9078402999664203,3.3104036821668927,3.5677525643350894,5.345189120097609,5.928992257335526,10.678150433062127,3.2634478233284767,10.147043878595651,26.509064669094823,35.0525338761914,32.364073564794666,26.785717771365746,6.58688412713436,7.91635415355307,2.5929872931110993,6.815881027492201,8.355858349019547,1.607711836967519,10.193355653734347,15.791921382795476,2.810442289002146,6.546746074413045,18.5517697546546,13.259787673896724,5.8100008685304045,19.301836669930108,26.764109673678266,7.2744900479182215,4.421205084274286,35.22331843008653
